onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_alive	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
38687	100	0	stimuli/plant/tree/plant_tree05.jpg              	1	1	1	plant_tree05.jpg     	plant    	6	tree      	35	tree05      	354	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	84.9637299999595	85.0637015999528	0.099971599993296
38837	100	1	stimuli/movNat/hotspring/mn_hotspring10.jpg      	1	1	1	mn_hotspring10.jpg   	movNat   	3	hotspring 	21	hotspring10 	219	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	85.1137228999287	85.2137069000164	0.0999840000877157
38987	100	2	stimuli/movNat/waves/mn_waves02.jpg              	1	1	1	mn_waves02.jpg       	movNat   	3	waves     	38	waves02     	381	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	85.2637167000212	85.3637101999484	0.0999934999272227
39137	100	3	stimuli/plant/flower/plant_flower08.jpg          	1	1	1	plant_flower08.jpg   	plant    	6	flower    	16	flower08    	167	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	85.4137198999524	85.5137237999588	0.100003900006413
39287	100	4	stimuli/movArt/train/ma_train10.jpg              	1	1	1	ma_train10.jpg       	movArt   	2	train     	34	train10     	349	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	85.5637213999871	85.6637312999228	0.100009899935685
39437	100	5	stimuli/movArt/bus/ma_bus03.jpg                  	1	1	1	ma_bus03.jpg         	movArt   	2	bus       	3	bus03       	32	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	85.7137279999442	85.8137217999902	0.0999938000459224
39587	100	6	stimuli/nonmovArt/lock/nma_lock04.jpg            	1	1	1	nma_lock04.jpg       	nonmovArt	4	lock      	24	lock04      	243	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	85.8637306999881	85.9637247999199	0.0999940999317914
39738	100	7	stimuli/movNat/river/mn_river02.jpg              	1	1	1	mn_river02.jpg       	movNat   	3	river     	29	river02     	291	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	86.0140264999354	86.1137308999896	0.0997044000541791
39887	100	8	stimuli/nonmovArt/lock/nma_lock09.jpg            	1	1	1	nma_lock09.jpg       	nonmovArt	4	lock      	24	lock09      	248	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	86.1637402999913	86.2637324000243	0.0999921000329778
40037	100	9	stimuli/nonmovArt/mug/nma_mug05.jpg              	1	1	1	nma_mug05.jpg        	nonmovArt	4	mug       	26	mug05       	264	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	86.3137435999233	86.4137398999883	0.0999963000649586
