onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_alive	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
97357	100	15	stimuli/nonmovNat/rock/nmn_rock08.jpg            	1	1	1	nmn_rock08.jpg       	nonmovNat	5	rock      	30	rock08      	307	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	113.247053400002	113.347047400006	0.0999940000037896
97507	100	16	stimuli/animals2/pigeon/animal_pigeon06.jpg      	1	1	1	animal_pigeon06.jpg  	animals2 	1	pigeon    	28	pigeon06    	285	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	113.397105199998	113.497050999998	0.0999458000005688
97657	100	17	stimuli/plant2/lemontree/plant_lemontree10.jpg   	1	1	1	plant_lemontree10.jpg	plant2   	7	lemontree 	22	lemontree10 	229	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	113.547062099999	113.647068699996	0.100006599997869
97807	100	18	stimuli/animals2/whale/animal_whale06.jpg        	1	1	1	animal_whale06.jpg   	animals2 	1	whale     	39	whale06     	395	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	113.697079899997	113.797060099998	0.099980200000573
97957	100	19	stimuli/movArt/train/ma_train07.jpg              	1	1	1	ma_train07.jpg       	movArt   	2	train     	34	train07     	346	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	113.847070699994	113.947080500002	0.100009800007683
98107	100	20	stimuli/animals2/bee/animal_bee09.jpg            	1	1	1	animal_bee09.jpg     	animals2 	1	bee       	0	bee09       	8	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	113.997073000006	114.097066200004	0.099993199997698
98257	100	21	stimuli/animals/dolphin/animal_dolphin03.jpg     	1	1	1	animal_dolphin03.jpg 	animals  	0	dolphin   	12	dolphin03   	122	alive    	1	moves	1	natural 	1	n	1	0        	 	0.0	0	114.147081000003	114.2470875	0.100006499997107
98407	100	22	stimuli/movNat/river/mn_river09.jpg              	1	1	1	mn_river09.jpg       	movNat   	3	river     	29	river09     	298	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	114.297080500008	114.397077200003	0.0999966999952448
98557	100	23	stimuli/nonmovArt/headphones/nma_headphones02.jpg	1	1	1	nma_headphones02.jpg 	nonmovArt	4	headphones	18	headphones02	181	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	114.447110199995	114.547081800003	0.0999716000078479
98707	100	24	stimuli/animals/eagle/animal_eagle08.jpg         	1	1	1	animal_eagle08.jpg   	animals  	0	eagle     	13	eagle08     	137	alive    	1	moves	1	natural 	1	n	0	1        	f	0.451357400001143	1	114.597093599994	114.697083899999	0.0999903000047198
98857	100	25	stimuli/plant2/palmtree/plant_palmtree06.jpg     	1	1	1	plant_palmtree06.jpg 	plant2   	7	palmtree  	27	palmtree06  	275	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	114.747095400002	114.847097899998	0.100002499995753
99007	100	26	stimuli/movNat/river/mn_river10.jpg              	1	1	1	mn_river10.jpg       	movNat   	3	river     	29	river10     	299	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	114.897097499997	114.997109599994	0.100012099996093
99157	100	27	stimuli/animals/eagle/animal_eagle09.jpg         	1	1	1	animal_eagle09.jpg   	animals  	0	eagle     	13	eagle09     	138	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	115.047119399998	115.147097099994	0.0999776999960886
99307	100	28	stimuli/animals2/whale/animal_whale09.jpg        	1	1	1	animal_whale09.jpg   	animals2 	1	whale     	39	whale09     	398	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	115.1971051	115.297098499999	0.0999933999992209
99457	100	29	stimuli/nonmovNat/cliff/nmn_cliff10.jpg          	1	1	1	nmn_cliff10.jpg      	nonmovNat	5	cliff     	7	cliff10     	79	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	115.347109399998	115.447103099999	0.0999937000015052
99607	100	30	stimuli/movArt/boat/ma_boat05.jpg                	1	1	1	ma_boat05.jpg        	movArt   	2	boat      	2	boat05      	24	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	115.497114400001	115.597109599999	0.099995199998375
99757	100	31	stimuli/movNat/river/mn_river07.jpg              	1	1	1	mn_river07.jpg       	movNat   	3	river     	29	river07     	296	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	115.647116599997	115.747112600002	0.0999960000044666
99907	100	32	stimuli/animals/dog/animal_dog08.jpg             	1	1	1	animal_dog08.jpg     	animals  	0	dog       	11	dog08       	117	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	115.797120699994	115.897114299994	0.0999936000007438
100057	100	33	stimuli/movArt/boat/ma_boat03.jpg                	1	1	1	ma_boat03.jpg        	movArt   	2	boat      	2	boat03      	22	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	115.947127100007	116.047119299998	0.0999921999900835
100207	100	34	stimuli/plant/cactus/plant_cactus06.jpg          	1	1	1	plant_cactus06.jpg   	plant    	6	cactus    	4	cactus06    	45	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	116.097127500005	116.197124400001	0.0999968999967678
100357	100	35	stimuli/movArt/car/ma_car07.jpg                  	1	1	1	ma_car07.jpg         	movArt   	2	car       	5	car07       	56	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	116.247133500001	116.347126099994	0.0999925999931293
100507	100	36	stimuli/movNat/hotspring/mn_hotspring04.jpg      	1	1	1	mn_hotspring04.jpg   	movNat   	3	hotspring 	21	hotspring04 	213	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	116.3971361	116.497133299999	0.0999971999990521
100657	100	37	stimuli/plant/vine/plant_vine09.jpg              	1	1	1	plant_vine09.jpg     	plant    	6	vine      	36	vine09      	368	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	116.5471407	116.647134300001	0.0999936000007438
100807	100	38	stimuli/nonmovNat/cliff/nmn_cliff05.jpg          	1	1	1	nmn_cliff05.jpg      	nonmovNat	5	cliff     	7	cliff05     	74	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	116.6971452	116.797139200004	0.0999940000037896
100957	100	39	stimuli/plant2/moss/plant_moss10.jpg             	1	1	1	plant_moss10.jpg     	plant2   	7	moss      	25	moss10      	259	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	116.847148400004	116.947142400008	0.0999940000037896
101107	100	40	stimuli/movNat/waves/mn_waves03.jpg              	1	1	1	mn_waves03.jpg       	movNat   	3	waves     	38	waves03     	382	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	116.997155400008	117.097147799999	0.0999923999916064
101257	100	41	stimuli/movNat/waterfall/mn_waterfall10.jpg      	1	1	1	mn_waterfall10.jpg   	movNat   	3	waterfall 	37	waterfall10 	379	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	117.147159500004	117.247153200005	0.0999937000015052
101407	100	42	stimuli/movArt/train/ma_train04.jpg              	1	1	1	ma_train04.jpg       	movArt   	2	train     	34	train04     	343	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	117.297162100003	117.397154799997	0.0999926999938907
101557	100	43	stimuli/animals2/tiger/animal_tiger03.jpg        	1	1	1	animal_tiger03.jpg   	animals2 	1	tiger     	33	tiger03     	332	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	117.447165100006	117.547158700007	0.0999936000007438
101707	100	44	stimuli/nonmovArt/headphones/nma_headphones01.jpg	1	1	1	nma_headphones01.jpg 	nonmovArt	4	headphones	18	headphones01	180	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	117.597169900007	117.697163000004	0.0999930999969365
101857	100	45	stimuli/movNat/waterfall/mn_waterfall05.jpg      	1	1	1	mn_waterfall05.jpg   	movNat   	3	waterfall 	37	waterfall05 	374	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	117.747172899995	117.847166299995	0.0999933999992209
102007	100	46	stimuli/nonmovNat/sand/nmn_sand09.jpg            	1	1	1	nmn_sand09.jpg       	nonmovNat	5	sand      	31	sand09      	318	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	117.897192699995	117.997189800008	0.0999971000128426
102157	100	47	stimuli/plant/cactus/plant_cactus03.jpg          	1	1	1	plant_cactus03.jpg   	plant    	6	cactus    	4	cactus03    	42	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	118.047180599999	118.147175100006	0.0999945000075968
102307	100	48	stimuli/plant/tree/plant_tree07.jpg              	1	1	1	plant_tree07.jpg     	plant    	6	tree      	35	tree07      	356	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	118.197186100006	118.297177800006	0.0999917000008281
102457	100	49	stimuli/plant/grass/plant_grass05.jpg            	1	1	1	plant_grass05.jpg    	plant    	6	grass     	17	grass05     	174	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	118.347193699999	118.447181700001	0.0999880000017583
102607	100	50	stimuli/plant/vine/plant_vine09.jpg              	1	1	1	plant_vine09.jpg     	plant    	6	vine      	36	vine09      	368	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	118.497193600007	118.597187199994	0.0999935999861918
102757	100	51	stimuli/movNat/waves/mn_waves04.jpg              	1	1	1	mn_waves04.jpg       	movNat   	3	waves     	38	waves04     	383	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	118.647198000006	118.747193400006	0.0999953999998979
102907	100	52	stimuli/nonmovArt/clothespeg/nma_clothespeg06.jpg	1	1	1	nma_clothespeg06.jpg 	nonmovArt	4	clothespeg	8	clothespeg06	85	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	118.797201699999	118.897195400001	0.0999937000015052
103057	100	53	stimuli/plant2/lemontree/plant_lemontree09.jpg   	1	1	1	plant_lemontree09.jpg	plant2   	7	lemontree 	22	lemontree09 	228	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	118.947206199999	119.0471999	0.0999937000015052
103207	100	54	stimuli/nonmovNat/sand/nmn_sand02.jpg            	1	1	1	nmn_sand02.jpg       	nonmovNat	5	sand      	31	sand02      	311	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	119.097209700005	119.197201899995	0.0999921999900835
103357	100	55	stimuli/animals/horse/animal_horse07.jpg         	1	1	1	animal_horse07.jpg   	animals  	0	horse     	20	horse07     	206	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	119.247213099996	119.347208299994	0.099995199998375
103507	100	56	stimuli/animals/cat/animal_cat10.jpg             	1	1	1	animal_cat10.jpg     	animals  	0	cat       	6	cat10       	69	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	119.397216800004	119.497201300008	0.0999845000042114
103657	100	57	stimuli/animals2/lemur/animal_lemur09.jpg        	1	1	1	animal_lemur09.jpg   	animals2 	1	lemur     	23	lemur09     	238	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	119.547222699999	119.647215699995	0.0999929999961751
103807	100	58	stimuli/movArt/bus/ma_bus02.jpg                  	1	1	1	ma_bus02.jpg         	movArt   	2	bus       	3	bus02       	31	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	119.697225099997	119.797217400002	0.0999923000053968
103957	100	59	stimuli/animals/dolphin/animal_dolphin05.jpg     	1	1	1	animal_dolphin05.jpg 	animals  	0	dolphin   	12	dolphin05   	124	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	119.847230300002	119.947222300005	0.0999920000031125
104107	100	60	stimuli/nonmovArt/bench/nma_bench02.jpg          	1	1	1	nma_bench02.jpg      	nonmovArt	4	bench     	1	bench02     	11	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	119.997233999995	120.097225699996	0.0999917000008281
104257	100	61	stimuli/nonmovNat/crystal/nmn_crystal05.jpg      	1	1	1	nmn_crystal05.jpg    	nonmovNat	5	crystal   	10	crystal05   	104	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	120.1472373	120.247232099995	0.0999947999953292
104407	100	62	stimuli/nonmovArt/mug/nma_mug09.jpg              	1	1	1	nma_mug09.jpg        	nonmovArt	4	mug       	26	mug09       	268	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	120.297240100001	120.397234999997	0.0999948999960907
104557	100	63	stimuli/nonmovNat/rock/nmn_rock01.jpg            	1	1	1	nmn_rock01.jpg       	nonmovNat	5	rock      	30	rock01      	300	not_alive	0	still	0	natural 	1	n	1	0        	 	0.0	0	120.447245300005	120.547239799998	0.0999944999930449
104707	100	64	stimuli/animals2/lemur/animal_lemur08.jpg        	1	1	1	animal_lemur08.jpg   	animals2 	1	lemur     	23	lemur08     	237	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	120.597252399995	120.697243700008	0.0999913000123342
104857	100	65	stimuli/nonmovNat/cliff/nmn_cliff09.jpg          	1	1	1	nmn_cliff09.jpg      	nonmovNat	5	cliff     	7	cliff09     	78	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	120.747254999995	120.847246499994	0.0999914999993052
105007	100	66	stimuli/plant2/lemontree/plant_lemontree08.jpg   	1	1	1	plant_lemontree08.jpg	plant2   	7	lemontree 	22	lemontree08 	227	alive    	1	still	0	natural 	1	n	0	1        	f	0.541998000000603	1	120.8972583	120.997251599998	0.0999932999984594
105157	100	67	stimuli/plant2/moss/plant_moss10.jpg             	1	1	1	plant_moss10.jpg     	plant2   	7	moss      	25	moss10      	259	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	121.047260299994	121.147257500008	0.099997200013604
105307	100	68	stimuli/nonmovArt/lock/nma_lock07.jpg            	1	1	1	nma_lock07.jpg       	nonmovArt	4	lock      	24	lock07      	246	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	121.197266000003	121.2972591	0.0999930999969365
105457	100	69	stimuli/animals2/bee/animal_bee05.jpg            	1	1	1	animal_bee05.jpg     	animals2 	1	bee       	0	bee05       	4	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	121.347269599995	121.447262700007	0.0999931000114884
105607	100	70	stimuli/nonmovArt/headphones/nma_headphones01.jpg	1	1	1	nma_headphones01.jpg 	nonmovArt	4	headphones	18	headphones01	180	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	121.497272499997	121.597266900004	0.0999944000068354
105757	100	71	stimuli/plant/flower/plant_flower03.jpg          	1	1	1	plant_flower03.jpg   	plant    	6	flower    	16	flower03    	162	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	121.647277600001	121.747270499996	0.0999928999954136
105907	100	72	stimuli/animals/dog/animal_dog10.jpg             	1	1	1	animal_dog10.jpg     	animals  	0	dog       	11	dog10       	119	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	121.797283499996	121.897275199997	0.0999917000008281
106057	100	73	stimuli/animals2/tiger/animal_tiger06.jpg        	1	1	1	animal_tiger06.jpg   	animals2 	1	tiger     	33	tiger06     	335	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	121.947284199996	122.047280700004	0.0999965000082739
106207	100	74	stimuli/nonmovNat/shell/nmn_shell10.jpg          	1	1	1	nmn_shell10.jpg      	nonmovNat	5	shell     	32	shell10     	329	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	122.097289700003	122.197282299996	0.0999925999931293
106357	100	75	stimuli/nonmovNat/crystal/nmn_crystal03.jpg      	1	1	1	nmn_crystal03.jpg    	nonmovNat	5	crystal   	10	crystal03   	102	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	122.247295199995	122.347286599994	0.0999913999985438
106507	100	76	stimuli/plant2/palmtree/plant_palmtree05.jpg     	1	1	1	plant_palmtree05.jpg 	plant2   	7	palmtree  	27	palmtree05  	274	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	122.397298199998	122.497294000001	0.0999958000029437
106657	100	77	stimuli/movNat/fire/mn_fire08.jpg                	1	1	1	mn_fire08.jpg        	movNat   	3	fire      	15	fire08      	157	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	122.5473164	122.647296299998	0.0999798999982886
106807	100	78	stimuli/movArt/bus/ma_bus06.jpg                  	1	1	1	ma_bus06.jpg         	movArt   	2	bus       	3	bus06       	35	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	122.697304500005	122.797298799996	0.099994299991522
106957	100	79	stimuli/movNat/hotspring/mn_hotspring05.jpg      	1	1	1	mn_hotspring05.jpg   	movNat   	3	hotspring 	21	hotspring05 	214	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	122.847310500001	122.947301599997	0.0999910999962594
112758	100	80	stimuli/nonmovNat/shell/nmn_shell05.jpg          	1	2	1	nmn_shell05.jpg      	nonmovNat	5	shell     	32	shell05     	324	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	128.647473000005	128.747464500004	0.0999914999993052
112908	100	81	stimuli/plant2/clover/plant_clover05.jpg         	1	2	1	plant_clover05.jpg   	plant2   	7	clover    	9	clover05    	94	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	128.797474200008	128.897467300005	0.0999930999969365
113058	100	82	stimuli/animals/horse/animal_horse04.jpg         	1	2	1	animal_horse04.jpg   	animals  	0	horse     	20	horse04     	203	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	128.947478899994	129.0474884	0.100009500005399
113208	100	83	stimuli/plant/grass/plant_grass06.jpg            	1	2	1	plant_grass06.jpg    	plant    	6	grass     	17	grass06     	175	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	129.097481300007	129.197496399996	0.100015099989832
113358	100	84	stimuli/plant/flower/plant_flower06.jpg          	1	2	1	plant_flower06.jpg   	plant    	6	flower    	16	flower06    	165	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	129.247483900006	129.347482199999	0.0999982999928761
113508	100	85	stimuli/nonmovArt/mug/nma_mug10.jpg              	1	2	1	nma_mug10.jpg        	nonmovArt	4	mug       	26	mug10       	269	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	129.397504000008	129.497486099994	0.0999820999859367
113658	100	86	stimuli/plant/grass/plant_grass07.jpg            	1	2	1	plant_grass07.jpg    	plant    	6	grass     	17	grass07     	176	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	129.547494400002	129.647488400005	0.0999940000037896
113808	100	87	stimuli/plant2/fern/plant_fern09.jpg             	1	2	1	plant_fern09.jpg     	plant2   	7	fern      	14	fern09      	148	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	129.6974988	129.797508000003	0.100009200003115
113958	100	88	stimuli/nonmovNat/shell/nmn_shell08.jpg          	1	2	1	nmn_shell08.jpg      	nonmovNat	5	shell     	32	shell08     	327	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	129.847502000004	129.947469599996	0.0999675999919418
114108	100	89	stimuli/movNat/fire/mn_fire01.jpg                	1	2	1	mn_fire01.jpg        	movNat   	3	fire      	15	fire01      	150	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	129.997518000004	130.097500999997	0.0999829999927897
114258	100	90	stimuli/movArt/train/ma_train05.jpg              	1	2	1	ma_train05.jpg       	movArt   	2	train     	34	train05     	344	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	130.147510499999	130.247506500004	0.0999960000044666
114408	100	91	stimuli/animals2/pigeon/animal_pigeon04.jpg      	1	2	1	animal_pigeon04.jpg  	animals2 	1	pigeon    	28	pigeon04    	283	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	130.297541799999	130.397506699999	0.0999649000004865
114558	100	92	stimuli/nonmovArt/lock/nma_lock03.jpg            	1	2	1	nma_lock03.jpg       	nonmovArt	4	lock      	24	lock03      	242	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	130.447518300003	130.5475229	0.100004599997192
114708	100	93	stimuli/animals2/whale/animal_whale05.jpg        	1	2	1	animal_whale05.jpg   	animals2 	1	whale     	39	whale05     	394	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	130.597522800002	130.697526500007	0.100003700004891
114858	100	94	stimuli/nonmovArt/clothespeg/nma_clothespeg05.jpg	1	2	1	nma_clothespeg05.jpg 	nonmovArt	4	clothespeg	8	clothespeg05	84	not_alive	0	still	0	artefact	0	n	0	0        	 	0.0	0	130.747524100007	130.8475187	0.0999945999938063
115008	100	95	stimuli/animals2/bee/animal_bee02.jpg            	1	2	1	animal_bee02.jpg     	animals2 	1	bee       	0	bee02       	1	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	130.897547100001	130.997524000006	0.099976900004549
115158	100	96	stimuli/movArt/boat/ma_boat10.jpg                	1	2	1	ma_boat10.jpg        	movArt   	2	boat      	2	boat10      	29	not_alive	0	moves	1	artefact	0	n	0	0        	 	0.0	0	131.047556899997	131.147526800007	0.0999699000094552
115308	100	97	stimuli/animals/cat/animal_cat07.jpg             	1	2	1	animal_cat07.jpg     	animals  	0	cat       	6	cat07       	66	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	131.197540099995	131.297531999997	0.099991900002351
115458	100	98	stimuli/animals/dolphin/animal_dolphin01.jpg     	1	2	1	animal_dolphin01.jpg 	animals  	0	dolphin   	12	dolphin01   	120	alive    	1	moves	1	natural 	1	n	0	0        	 	0.0	0	131.347543299999	131.447536199994	0.0999928999954136
115608	100	99	stimuli/movNat/waterfall/mn_waterfall08.jpg      	1	2	1	mn_waterfall08.jpg   	movNat   	3	waterfall 	37	waterfall08 	377	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	131.497545499995	131.597539099996	0.0999936000007438
115758	100	100	stimuli/movNat/hotspring/mn_hotspring02.jpg      	1	2	1	mn_hotspring02.jpg   	movNat   	3	hotspring 	21	hotspring02 	211	not_alive	0	moves	1	natural 	1	n	0	0        	 	0.0	0	131.647563000006	131.747545899998	0.0999828999920282
115908	100	101	stimuli/plant2/clover/plant_clover07.jpg         	1	2	1	plant_clover07.jpg   	plant2   	7	clover    	9	clover07    	96	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	131.797567400004	131.897547	0.0999795999960042
116058	100	102	stimuli/plant/cactus/plant_cactus09.jpg          	1	2	1	plant_cactus09.jpg   	plant    	6	cactus    	4	cactus09    	48	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	131.947555799998	132.047550200004	0.0999944000068354
116208	100	103	stimuli/nonmovNat/sand/nmn_sand09.jpg            	1	2	1	nmn_sand09.jpg       	nonmovNat	5	sand      	31	sand09      	318	not_alive	0	still	0	natural 	1	n	0	0        	 	0.0	0	132.097561600007	132.197556400002	0.0999947999953292
116358	100	104	stimuli/plant2/fern/plant_fern03.jpg             	1	2	1	plant_fern03.jpg     	plant2   	7	fern      	14	fern03      	142	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	132.247566000005	132.347561799994	0.0999957999883918
116508	100	105	stimuli/plant2/moss/plant_moss03.jpg             	1	2	1	plant_moss03.jpg     	plant2   	7	moss      	25	moss03      	252	alive    	1	still	0	natural 	1	n	0	0        	 	0.0	0	132.397578100004	132.497567500002	0.0999893999978667
116658	100	106	stimuli/animals2/pigeon/animal_pigeon06.jpg      	1	2	1	animal_pigeon06.jpg  	animals2 	1	pigeon    	28	pigeon06    	285	alive    	1	moves	1	natural 	1	n	1	0        	 	0.0	0	132.547588600006	132.647566900006	0.0999783000006573
